T(K),Fc,X,m(mol/kg),cp(J/gK),cpm(J/molK),,
220.077111,0.917134471,0.241321611,18.67662304,6.321157559,112.5559068,,
220.105271,0.917111616,0.241254679,18.66979588,6.061337382,107.9299068,,
220.133673,0.917088485,0.241187144,18.66290846,5.957832766,106.0872851,,
220.1621325,0.917065191,0.241119445,18.65600549,6.074931539,108.1728077,,
220.19039,0.91704192,0.241052198,18.64914992,6.484069927,115.4585449,,
220.2189965,0.917018911,0.240984093,18.64220806,5.543793197,98.71589979,,
220.2476125,0.916995023,0.240915938,18.63526226,6.616962472,117.8258163,,
220.2756755,0.916971954,0.240849071,18.6284491,6.76969706,120.5459675,,
220.303826,0.916948928,0.240781969,18.62161312,6.557283298,116.7640288,,
220.332171,0.91692567,0.240714376,18.61472829,6.454395381,114.9323733,,
220.3607375,0.916902279,0.240646226,18.60778804,6.180784616,110.0606611,,
220.3890615,0.916878611,0.240578627,18.60090509,6.996005328,124.5777043,,
220.4169125,0.916855574,0.240512129,18.5941355,7.16342252,127.5593851,,
220.445517,0.916832641,0.240443804,18.58718114,5.544165776,98.72559489,,
220.474169,0.916808314,0.240375337,18.58021357,7.082679729,126.1225845,,
220.502165,0.916785257,0.240308411,18.57340393,6.845200147,121.8942099,,
220.530413,0.916761969,0.240240853,18.56653138,6.625214007,117.9773185,,
220.559212,0.91673845,0.24017195,18.55952311,5.844358987,104.0727932,,
220.5876145,0.916714202,0.240103966,18.55260969,7.51959168,133.9048414,,
220.615418,0.916691294,0.240037389,18.54584047,7.072200781,125.9384261,,
220.6435875,0.916667994,0.239969908,18.53898055,6.784980678,120.8242134,,
220.672076,0.916644433,0.239901634,18.53204129,6.441235782,114.7033916,,
220.7005375,0.916620557,0.239833397,18.52510696,6.858047024,122.1263062,,
220.728968,0.916596994,0.239765205,18.51817852,6.516835014,116.0505461,,
220.7572155,0.916573122,0.239697424,18.51129304,7.222861758,128.623835,,
220.7854255,0.916549818,0.239629705,18.50441507,6.575263814,117.0919454,,
220.813847,0.916525962,0.239561449,18.49748388,6.783017802,120.7920903,,
220.84194,0.916502259,0.239493955,18.49063117,7.232608989,128.7989162,,
220.870062,0.916478906,0.239426362,18.48376976,6.720550503,119.6805993,,
220.898581,0.916455108,0.239357787,18.47680982,6.439495149,114.6759734,,
220.927031,0.916431042,0.239289349,18.46986504,6.86504852,122.2548033,,
220.9554905,0.916407312,0.239220859,18.46291627,6.412318193,114.1928973,,
220.9840285,0.916383183,0.239152151,18.45594664,6.682456249,119.0040833,,
221.012286,0.916359273,0.23908409,18.44904386,6.959038469,123.9300636,,
221.0401845,0.916335569,0.239016866,18.44222714,7.459231084,132.838258,,
221.0682965,0.916312218,0.238949099,18.43535662,6.599656959,117.5309269,,
221.0967865,0.916288107,0.238880392,18.42839204,6.730469107,119.8609861,,
221.1250725,0.916264071,0.238812148,18.42147565,7.026942951,125.1412934,,
221.1532995,0.916240256,0.238744017,18.41457202,6.846778021,121.9332521,,
221.181662,0.916216272,0.238675531,18.40763357,6.747499675,120.165691,,
221.2100645,0.916192181,0.238606919,18.40068364,6.77319863,120.6238365,,
221.2385355,0.916168081,0.238538113,18.39371525,6.616598461,117.8354106,,
221.2667355,0.916143825,0.238469932,18.38681151,7.309243993,130.1712869,,
221.294993,0.916120138,0.238401584,18.37989202,6.46320889,115.1045879,,
221.3235095,0.916095736,0.23833258,18.37290739,6.731029005,119.8747248,,
221.3518335,0.91607156,0.238264013,18.36596822,6.783158008,120.8035797,,
221.3798605,0.916047437,0.238196135,18.35910014,7.212039284,128.4421731,,
221.4080985,0.91602372,0.238127718,18.35217867,6.188577309,110.2153506,,
221.436741,0.915999189,0.238058292,18.34515632,6.257688676,111.4466321,,
221.464989,0.915974732,0.237989792,18.33822899,6.942809304,123.6488095,,
221.4930635,0.915950826,0.237921684,18.33134252,6.654744484,118.5189471,,
221.521504,0.915926619,0.237852659,18.32436457,6.283260853,111.9033813,,
221.549828,0.915902037,0.237783888,18.31741348,6.950300519,123.7836875,,
221.5779975,0.91587798,0.237715462,18.31049861,6.649931993,118.4346394,,
221.6065445,0.915853615,0.237646089,18.30348935,6.292292234,112.0655562,,
221.634909,0.91582886,0.237577131,18.29652316,7.155545583,127.4405794,,
221.6628765,0.91580476,0.237509109,18.28965278,7.205932258,128.3384692,,
221.691153,0.91578064,0.237440306,18.28270479,6.587077714,117.3170628,,
221.71971,0.915755958,0.23737079,18.27568613,6.631501772,118.1087344,,
221.7478985,0.915731305,0.237302142,18.26875631,7.286121245,129.768185,,
221.7759155,0.91570721,0.237233883,18.26186696,6.911703611,123.1001674,,
221.804173,0.915682804,0.237165008,18.25491675,6.710510787,119.5173161,,
221.8326325,0.915658244,0.237095611,18.24791511,6.400939581,114.0041629,,
221.8611605,0.915633438,0.237026017,18.24089485,6.446757361,114.8206606,,
221.889359,0.915608709,0.236957197,18.23395394,6.906196479,123.0040357,,
221.917645,0.915584426,0.236888133,18.22698976,6.137246883,109.3089558,,
221.94628,0.915559494,0.236818188,18.21993788,6.127629767,109.1381058,,
221.974402,0.915534553,0.236749465,18.2130106,7.138182153,127.1373728,,
222.002331,0.915510466,0.236681185,18.20612914,6.520789412,116.1415139,,
222.0309165,0.915485811,0.23661127,18.19908417,5.87496099,104.63911,,
222.059279,0.915460527,0.23654187,18.19209239,7.029000351,125.1942388,,
222.087397,0.915436212,0.236473039,18.18515913,6.415920742,114.2750669,,
222.1161005,0.915411305,0.236402743,18.17807972,5.946613814,105.9165877,,
222.1444475,0.915385914,0.236333291,18.17108646,7.185234464,127.9784718,,
222.17268,0.915361581,0.236264089,18.16411968,6.176816022,110.0176504,,
222.20097,0.915336339,0.236194716,18.15713696,7.066498018,125.8646202,,
222.2294335,0.915311856,0.236124887,18.15010962,5.850265017,104.2021568,,
222.257994,0.915286256,0.236054789,18.14305654,6.901551538,122.92767,,
222.285847,0.915261551,0.235986398,18.13617643,7.324465072,130.4609482,,
222.3138545,0.915237148,0.235917598,18.12925643,6.665830647,118.7300384,,
222.3422705,0.91521212,0.235847764,18.12223371,6.550364665,116.6738558,,
222.3705985,0.915186944,0.235778116,18.11523096,6.873680411,122.4331838,,
222.3990235,0.915162021,0.235708199,18.10820243,6.382312026,113.6814441,,
222.427439,0.915136621,0.235638275,18.10117445,6.925103773,123.3501202,,
222.455679,0.915111663,0.235568752,18.09418808,6.773128292,120.6436103,,
222.483824,0.915086523,0.235499433,18.08722345,7.161107885,127.5548473,,
222.5118525,0.915061682,0.23543037,18.08028588,7.02821637,125.1882574,,
222.5405675,0.915036697,0.235359585,18.07317656,5.829639585,103.839345,,
222.569109,0.915010583,0.235289196,18.06610836,7.412720902,132.0382127,,
222.597195,0.914985855,0.2352199,18.05915118,6.723695231,119.7655006,,
222.625502,0.914960499,0.235150028,18.05213745,6.946175888,123.7289226,,
222.6536655,0.914935326,0.23508048,18.04515748,6.984667731,124.4150559,,
222.682072,0.914910174,0.235010301,18.03811548,6.434554961,114.6165814,,
222.71065,0.914884514,0.234939667,18.03102912,6.62758506,118.0554405,,
222.7389475,0.914859002,0.234869695,18.02401048,6.985984828,124.4400214,,
222.7670545,0.914833792,0.234800164,18.0170373,6.951507657,123.82638,,
222.795693,0.914808569,0.234729286,18.00993042,5.838595993,104.0026396,,
222.824465,0.914782351,0.234658046,18.00278852,6.580346791,117.2158912,,
222.852696,0.914756835,0.234588114,17.99577908,6.846142697,121.9510099,,
222.880694,0.914731536,0.234518729,17.98882569,7.072383637,125.9815633,,
222.908848,0.914706387,0.234448927,17.98183175,6.616260108,117.8570298,,
222.9374775,0.914680754,0.234377914,17.97471784,6.262336362,111.5529555,,
222.9658725,0.914654694,0.234307451,17.96766033,7.22809373,128.7568139,,
222.994006,0.914629431,0.234237606,17.960666,6.854742196,122.1066486,,
223.022557,0.91460379,0.234166693,17.95356601,6.404163473,114.0807484,,
223.0509535,0.914577717,0.234096132,17.94650258,7.13391808,127.0807672,,
223.079329,0.914552302,0.234025592,17.93944251,6.388962308,113.8108831,,
223.107714,0.914526213,0.233954996,17.93237823,7.020420706,125.0599827,,
223.1359445,0.914500727,0.233884753,17.92535055,6.541273403,116.5250445,,
223.1640895,0.914474864,0.233814692,17.91834231,7.027241865,125.1825006,,
223.1925645,0.914449481,0.233743778,17.91125004,5.819866831,103.6748785,,
223.2212585,0.914422962,0.233672286,17.90410132,6.585947393,117.3222885,,
223.2496245,0.914397125,0.23360158,17.89703243,6.492633091,115.6604535,,
223.2776435,0.914371149,0.233531707,17.89004818,7.351506763,130.9610449,,
223.3056035,0.914345893,0.23346195,17.88307681,6.656738088,118.584787,,
223.334164,0.914319971,0.233390663,17.87595383,6.17520606,110.0071056,,
223.362927,0.91429356,0.233318838,17.86877842,6.276184187,111.806423,,
223.391381,0.914267211,0.233247752,17.86167819,6.792067769,120.9970702,,
223.419438,0.914241312,0.233177627,17.85467516,7.061312772,125.7940325,,
223.4475905,0.914215637,0.233107231,17.84764645,6.572147015,117.0802427,,
223.4759965,0.914189507,0.23303617,17.84055255,6.503896213,115.8648535,,
223.5045855,0.914163311,0.232964618,17.83341104,6.176539024,110.0335403,,
223.5332035,0.914136788,0.232892961,17.82626035,6.431911291,114.583406,,
223.561581,0.914110482,0.232821873,17.81916784,6.629316758,118.1006324,,
223.5895405,0.914084347,0.232751802,17.81217795,7.238534064,128.9542977,,
223.6180615,0.914058759,0.23268029,17.80504577,5.509313151,98.14867426,,
223.646632,0.914031528,0.232608622,17.79789928,7.094329992,126.3863437,,
223.67438,0.914005794,0.232538986,17.79095668,7.092410425,126.3526511,,
223.7024655,0.913980032,0.232468471,17.78392776,6.433037364,114.6062571,,
223.731238,0.913953616,0.232396198,17.77672497,5.778902517,102.9530991,,
223.7599725,0.913926521,0.232323988,17.76952971,6.512702729,116.0264781,,
223.788262,0.913900119,0.232252863,17.76244397,6.606804469,117.7034195,,
223.816687,0.913873795,0.232181364,17.75532235,6.229443508,110.9810064,,
223.8450625,0.913847083,0.232109958,17.74821121,6.720108052,119.7229589,,
223.873217,0.913820795,0.232039075,17.74115354,6.699489771,119.3561165,,
223.901507,0.913794439,0.231967819,17.73406,6.501760111,115.8338971,,
223.930037,0.913767842,0.231895926,17.72690432,6.28462556,111.9659384,,
223.958529,0.913740979,0.231824095,17.71975622,6.635006605,118.2087611,,
223.986819,0.913714395,0.23175274,17.71265686,6.725917868,119.8289195,,
224.0150305,0.913687854,0.231681551,17.70557528,6.811834159,121.3600992,,
224.0434155,0.913661361,0.231609892,17.6984482,6.373053325,113.5432167,,
224.0718025,0.913634436,0.231538194,17.69131867,6.770903875,120.6318743,,
224.099995,0.913607882,0.231466955,17.68423605,6.743330479,120.1411116,,
224.1283995,0.913581266,0.231395147,17.67709823,6.392695812,113.8945728,,
224.1567275,0.913554254,0.2313235,17.66997767,6.965711421,124.1041353,,
224.1850075,0.913527725,0.231251941,17.66286724,6.541693323,116.5501234,,
224.213549,0.913500746,0.231179687,17.65568907,6.486180236,115.5615529,,
224.2417895,0.913473664,0.231108161,17.64858465,7.182755296,127.9726636,,
224.2700105,0.913447197,0.231036653,17.64148319,6.545010915,116.610671,,
224.2984735,0.913420093,0.230964497,17.63431886,6.703160664,119.4288761,,
224.3269845,0.913393109,0.230892187,17.62714045,6.465140029,115.1885876,,
224.355429,0.913365855,0.230820011,17.6199768,6.865445491,122.3212861,,
224.3837855,0.913338938,0.230748026,17.61283333,6.672819255,118.8897653,,
224.4121895,0.913311792,0.230675886,17.60567591,6.784901783,120.8872422,,
224.4403915,0.913284726,0.230604226,17.59856742,7.058798911,125.7678103,,
224.4687595,0.913257908,0.230532111,17.59141511,6.42669287,114.505944,,
224.4972325,0.913230465,0.230459695,17.58423433,6.833819697,121.760327,,
224.5253185,0.913203386,0.23038823,17.57714918,7.208248429,128.4321685,,
224.5536465,0.913176626,0.230316116,17.57000101,6.375913266,113.6025987,,
224.582022,0.913149024,0.230243848,17.56283885,7.123763612,126.9279206,,
224.61039,0.913122114,0.230171564,17.55567658,6.381055582,113.6951642,,
224.6388935,0.913094466,0.230098902,17.54847808,6.839763037,121.8687429,,
224.66725,0.913067235,0.23002658,17.5413147,6.692859096,119.2517493,,
224.6956065,0.91303981,0.229954224,17.53414931,6.910834296,123.1360898,,
224.724108,0.913012519,0.229881465,17.52694526,6.50943749,115.9845526,,
224.7523195,0.912984753,0.229809411,17.5198125,7.597784374,135.3771757,,
224.7807545,0.912957964,0.229736753,17.51262122,6.125152101,109.1382969,,
224.809479,0.912929704,0.229663321,17.50535466,7.002279738,124.7675308,,
224.837246,0.912902294,0.229592303,17.49832835,8.031878818,143.1136439,,
224.8655935,0.912875831,0.229519766,17.49115315,5.841508634,104.0856172,,
224.8941735,0.912847232,0.2294466,17.48391705,7.523375791,134.054154,,
224.9222875,0.912820258,0.229374593,17.47679692,6.785519206,120.9072653,,
224.950266,0.912792504,0.2293029,17.46970913,7.907326001,140.8966749,,
224.9788075,0.912765735,0.22922973,17.46247667,5.789726165,103.1646587,,
225.007378,0.912736821,0.22915645,17.45523479,7.894515827,140.6695982,,
225.0350195,0.912709936,0.22908552,17.44822642,7.639988537,136.1348197,,
225.0634065,0.912682775,0.229012643,17.44102701,6.414219403,114.2936599,,
225.0922265,0.912654371,0.228938619,17.43371569,6.81124226,121.3686439,,
225.1204665,0.912626301,0.228866051,17.42654945,7.654582319,136.3965788,,
225.148602,0.912598971,0.228793716,17.41940771,7.105819329,126.6187267,,
225.1770845,0.912571045,0.228720455,17.41217583,7.01739782,125.0436674,,
225.20546,0.912542972,0.228647434,17.40496905,7.36314934,131.2051955,,
225.233578,0.912515193,0.228575042,17.39782563,7.55454494,134.6162647,,
225.2616635,0.912487566,0.228502699,17.39068845,7.427519599,132.3533184,,
225.2900315,0.91245979,0.228429594,17.38347742,6.972758552,124.2503085,,
225.31843,0.912431543,0.228356376,17.37625656,7.34539755,130.8910579,,
225.3465485,0.912403645,0.228283845,17.36910485,7.494019549,133.5399779,,
225.374781,0.912375889,0.228210985,17.36192209,7.061110997,125.8262725,,
225.403391,0.912347703,0.228137116,17.3546412,6.709346466,119.5584707,,
225.4317995,0.912319135,0.228063731,17.34740948,7.471155394,133.1342295,,
225.4600625,0.912291286,0.227990688,17.34021273,6.983615826,124.4469105,,
225.4888575,0.912262944,0.227916234,17.33287838,6.356884797,113.279148,,
225.5172465,0.912233972,0.227842794,17.32564534,7.740836727,137.9416349,,
225.5450345,0.912206375,0.227770875,17.31856339,7.508127096,133.7953033,,
225.5731795,0.912178539,0.227697997,17.3113884,6.985785168,124.487657,,
225.601519,0.912150167,0.227624581,17.30416175,7.105744949,126.62589,,
225.630015,0.912121879,0.227550723,17.29689307,6.716874725,119.6966466,,
225.658326,0.91209313,0.22747731,17.28966948,7.567403699,134.8538861,,
225.686463,0.912065149,0.227404313,17.2824882,7.132971904,127.1126855,,
225.7148325,0.912036684,0.227330677,17.27524549,7.118242087,126.8507293,,
225.7431225,0.912008173,0.227257213,17.26802096,7.265427319,129.4741911,,
225.7714525,0.911979804,0.227183609,17.26078411,6.969792958,124.206337,,
225.7997555,0.911951147,0.22711004,17.25355205,7.246268279,129.1338554,,
225.827893,0.911922769,0.227036865,17.24636018,7.243350751,129.0824045,,
225.856339,0.911894382,0.226962853,17.23908734,6.588763672,117.4176284,,
225.88497,0.911865316,0.226888323,17.23176503,6.861124835,122.2718691,,
225.913136,0.911836489,0.226814968,17.22455953,7.564618384,134.8093703,,
225.9413095,0.911808299,0.226741558,17.21735001,6.911103864,123.16358,,
225.9698815,0.911779392,0.226667074,17.21003636,6.808636884,121.3380223,,
225.9985525,0.911750328,0.226592295,17.20269519,6.738143592,120.0822627,,
226.026728,0.911721154,0.226518772,17.19547875,7.820724492,139.3758146,,
226.054486,0.911693032,0.226446304,17.18836718,7.57900936,135.0686875,,
226.082604,0.911664642,0.226372861,17.18116129,7.076827189,126.1196206,,
226.111197,0.911635723,0.226298141,17.17383149,6.607563379,117.7571438,,
226.1396625,0.911606299,0.226223718,17.16653221,7.302501907,130.1425937,,
226.167992,0.911577573,0.226149614,17.15926564,6.837546435,121.8568403,,
226.196457,0.91154836,0.226075119,17.15196215,7.000352028,124.7588489,,
226.2247185,0.911519291,0.22600112,17.14470871,7.231492998,128.878743,,
226.2530675,0.911490428,0.225926856,17.13743066,6.816452269,121.4824575,,
226.281321,0.911461113,0.225852807,17.13017498,7.418316088,132.2094044,,
226.3095555,0.91143238,0.22577877,17.12292202,6.849740297,122.0767514,,
226.3378855,0.911403036,0.225704447,17.11564236,7.206974336,128.4439593,,
226.366137,0.911374041,0.225630294,17.10838072,6.982832675,124.4497964,,
226.3945545,0.911344792,0.225555669,17.10107422,6.856835918,122.2047734,,
226.4230025,0.911315387,0.225480926,17.09375768,6.916565593,123.2698234,,
226.4512845,0.911286007,0.225406583,17.08648167,7.216036743,128.6076673,,
226.4795555,0.911256878,0.225332233,17.0792063,6.99907014,124.7413162,,
226.507878,0.911227454,0.22525771,17.0719155,7.179313079,127.9542527,,
226.5362575,0.91119815,0.225183,17.06460783,6.928946451,123.4925894,,
226.564576,0.911168539,0.225108415,17.05731368,7.312485248,130.3288467,,
226.592858,0.911139295,0.225033889,17.05002674,6.986792862,124.5246336,,
226.621304,0.911109691,0.224958893,17.04269534,6.962562316,124.0933095,,
226.649634,0.911080037,0.224884167,17.03539162,7.193326321,128.2067511,,
226.677859,0.911050607,0.22480968,17.02811279,7.103255755,126.6019628,,
226.706345,0.911021103,0.224734468,17.02076442,6.558013479,116.884565,,
226.734549,0.910991059,0.224659963,17.0134866,7.560042053,134.7444624,,
226.762461,0.910962077,0.224586193,17.00628197,7.048200888,125.6223245,,
226.790966,0.910932576,0.224510819,16.99892205,6.326497154,112.7596568,,
226.819317,0.910902282,0.224435815,16.99159967,7.345322126,130.9191394,,
226.8473265,0.910873035,0.224361677,16.9843633,6.983370083,124.4684266,,
226.87554,0.91084339,0.224286963,16.97707204,6.925221067,123.4325335,,
226.904036,0.910813646,0.224211463,16.96970552,6.436883344,114.7290823,,
226.9324345,0.910783335,0.224136184,16.96236196,7.125324019,127.000191,,
226.9606385,0.910753727,0.224061383,16.95506647,6.793032508,121.0780202,,
226.98927,0.910723757,0.22398541,16.94765814,6.233767333,111.1102432,,
227.0177465,0.910693174,0.223909811,16.94028765,7.043916203,125.5508255,,
227.045979,0.910663461,0.223834821,16.93297807,6.653700177,118.5961214,,
227.0745415,0.910633325,0.223758918,16.92558078,6.367688777,113.4987236,,
227.1028425,0.910602841,0.223683671,16.91824896,7.201914163,128.3686467,,
227.1309015,0.910573189,0.223609031,16.91097762,6.896193324,122.919931,,
227.1593785,0.91054315,0.22353324,16.90359569,6.420535627,114.442155,,
227.187825,0.910512538,0.223457493,16.8962194,6.979679342,124.409093,,
227.216029,0.910482492,0.223382354,16.88890373,6.882603499,122.6792958,,
227.244233,0.910452326,0.223307177,16.88158582,6.951445953,123.9069154,,
227.2722135,0.910422209,0.223232559,16.87432368,7.323256451,130.5348564,,
227.3004765,0.910392451,0.22315715,16.86698597,6.407316117,114.2089875,,
227.329184,0.910361658,0.223080516,16.85953055,6.480999085,115.5228776,,
227.3575425,0.910330875,0.223004775,16.85216346,7.157971256,127.5903632,,
227.3860385,0.910300759,0.222928628,16.84475836,6.260006426,111.5846867,,
227.4145725,0.910269607,0.222852341,16.83734107,7.112973661,126.789392,,
227.442477,0.910239337,0.2227777,16.83008517,7.536102936,134.3322839,,
227.470885,0.910209469,0.222701673,16.82269607,6.135625209,109.369013,,
227.4991765,0.910178041,0.22262592,16.81533498,7.773512829,138.5653602,,
227.5273135,0.910148353,0.222550543,16.80801182,6.409257793,114.2475701,,
227.555798,0.910117185,0.222474196,16.80059591,7.020608941,125.1456953,,
227.584168,0.910086674,0.222398117,16.7932075,6.591678746,117.5003228,,
227.6124405,0.910055679,0.222322262,16.78584218,7.170274209,127.814663,,
227.640528,0.910025307,0.222246864,16.77852278,6.907405142,123.1293882,,
227.668879,0.909994641,0.222170721,16.77113242,6.604818852,117.7360872,,
227.6974225,0.909963623,0.222094021,16.76368953,6.491501456,115.7166242,,
227.725712,0.909932464,0.222017965,16.75631056,7.070596038,126.0400352,,
227.7540325,0.909901926,0.221941787,16.74892119,6.409932884,114.263591,,
227.782431,0.909870625,0.221865361,16.74150913,6.92063375,123.3678953,,
227.810858,0.909839843,0.221788818,16.7340873,6.378792306,113.7094755,,
227.8391595,0.909808404,0.221712574,16.7266959,7.200133754,128.3514138,,
227.8673155,0.909777823,0.221636684,16.7193402,6.68723445,119.208859,,
227.895695,0.909746628,0.221560152,16.71192377,6.777402766,120.8167593,,
227.924189,0.909715483,0.221483272,16.70447507,6.480397427,115.5227295,,
227.9527325,0.909683961,0.221406218,16.69701105,6.692716853,119.3081662,,
227.9812285,0.909652631,0.221329253,16.68955707,6.579744036,117.2947662,,
228.009297,0.909621137,0.221253404,16.68221261,7.549899768,134.5899739,,
228.037287,0.909590676,0.221177729,16.67488638,6.734174656,120.0487888,,
228.0656665,0.90955928,0.221100961,16.66745587,6.791310751,121.0678753,,
228.0940655,0.909527883,0.221024101,16.66001788,6.742496812,120.1982046,,
228.12226,0.909496368,0.220947755,16.6526311,7.228615951,128.8647938,,
228.1504635,0.909465349,0.220871346,16.64523963,6.721834119,119.8309008,,
228.179171,0.909433739,0.220793531,16.63771367,6.223540967,110.948267,,
228.2077145,0.909401523,0.22071612,16.63022829,7.028312295,125.2956369,,
228.2356665,0.9093702,0.220640274,16.62289569,7.367000762,131.3340993,,
228.2637465,0.909339225,0.220564042,16.61552719,6.76760849,120.6490508,,
228.29229,0.909307541,0.220486511,16.60803467,6.504616693,115.9610989,,
228.320561,0.909275455,0.220409681,16.60061129,7.444413938,132.7159251,,
228.34862,0.909244304,0.220333388,16.59324124,7.031521083,125.3555907,,
228.377154,0.909212615,0.220255763,16.58574402,6.549746254,116.7671907,,
228.4057965,0.909180322,0.220177802,16.57821585,6.824439637,121.6648973,,
228.434145,0.909148312,0.220100601,16.57076255,7.107299296,126.7082297,,
228.4623035,0.9091166,0.220023878,16.56335682,7.184846044,128.0912887,,
228.490521,0.90908494,0.219946954,16.5559332,7.000391035,124.8033788,,
228.5187475,0.909053018,0.219869966,16.54850483,7.195623486,128.2845604,,
228.5471385,0.90902126,0.219792488,16.54103076,6.718247212,119.7743627,,
228.5754725,0.908988889,0.219715126,16.53356928,7.397369713,131.8824901,,
228.6037375,0.908957182,0.219637912,16.52612357,6.980019349,124.4423954,,
228.632069,0.908924887,0.219560476,16.51865793,7.386119989,131.6830938,,
228.660206,0.908892951,0.219483532,16.51124115,7.467585929,133.1360927,,
228.688723,0.90886102,0.219405508,16.50372177,6.70529061,119.546021,,
228.7172305,0.908828141,0.219327468,16.49620243,7.535175476,134.3423166,,
228.7456785,0.908796152,0.219249551,16.48869634,6.843485503,122.0109346,,
228.7742545,0.908763327,0.219171241,16.48115401,7.298868359,130.1304352,,
228.8026165,0.908730966,0.219093477,16.47366571,7.298912961,130.1318103,,
228.830862,0.90869855,0.219015992,16.46620575,7.540312655,134.4363057,,
228.8590605,0.908666375,0.218938596,16.45875577,7.375239894,131.4938051,,
228.8875375,0.908633986,0.218860393,16.45122977,6.962061036,124.127759,,
228.915957,0.908601094,0.218782308,16.44371649,7.470545057,133.1942023,,
228.9442905,0.908568756,0.218704418,16.43622349,7.124377194,127.0228566,,
228.972729,0.90853598,0.218626198,16.42870026,7.272067134,129.6566501,,
229.0011965,0.90850332,0.218547856,16.42116688,7.08353023,126.2957158,,
229.0294045,0.908470395,0.218470188,16.41369973,7.797359074,139.0235373,,
229.0578255,0.908438253,0.218391892,16.40617371,6.64243148,118.4322096,,
229.086409,0.908404754,0.218313106,16.39860217,7.451197024,132.8528137,,
229.1147025,0.908372155,0.218235079,16.39110496,7.231326479,128.9331583,,
229.142929,0.908339244,0.218157195,16.38362306,7.630619326,136.0530802,,
229.171387,0.90830672,0.21807863,16.3760773,6.804303974,121.3205171,,
229.199759,0.908273189,0.218000262,16.36855186,7.795418284,138.992677,,
229.2277625,0.908240783,0.21792287,16.36112171,7.512875747,133.9555243,,
229.25593,0.908208027,0.217844985,16.35364561,7.459066656,132.996695,,
229.28434,0.908175158,0.217766387,16.34610265,7.048459204,125.6760456,,
229.3126815,0.908141754,0.217687936,16.33857538,7.625838424,135.9714937,,
229.341082,0.908108963,0.217609281,16.33102993,6.935385322,123.6610193,,
229.36986,0.908075337,0.217529537,16.32338163,6.834058826,121.8548794,,
229.398348,0.908041578,0.217450554,16.31580786,7.456546909,132.9547726,,
229.4264585,0.908008547,0.217372577,16.30833197,7.531962876,134.3000853,,
229.4549065,0.90797559,0.217293621,16.30076381,6.725812113,119.9264047,,
229.4831335,0.907941682,0.217215237,16.29325194,7.908271298,141.0111951,,
229.511429,0.907909163,0.21713662,16.28571934,6.511937018,116.1138918,,
229.5400125,0.907875008,0.217057161,16.27810752,7.234686192,129.001769,,
229.5680355,0.907841727,0.216979218,16.27064246,7.542541134,134.4917346,,
229.596417,0.907808811,0.216900236,16.2630794,6.455099063,115.1019774,,
229.624575,0.907774597,0.216821834,16.25557338,7.94875333,141.7362193,,
229.6529275,0.907742127,0.216742848,16.24801299,6.046487232,107.8169222,,
229.6816275,0.907707366,0.216662851,16.24035735,7.203332387,128.4456012,,
229.709776,0.907673988,0.216584349,16.23284629,7.103714773,126.6698482,,
229.738167,0.90764045,0.216505128,16.22526799,6.724087583,119.9010725,,
229.766518,0.907606409,0.216425975,16.21769781,7.168107257,127.8192223,,
229.794579,0.907572881,0.216347591,16.21020256,7.261484899,129.4848819,,
229.8230765,0.907539447,0.216267944,16.20258816,6.285003067,112.0730271,,
229.8516525,0.907504791,0.216188035,16.19495018,7.083659191,126.3150957,,
229.8802095,0.907471083,0.216108135,16.18731469,6.302106188,112.379036,,
229.9085715,0.907436383,0.216028738,16.17972876,7.480719858,133.3966591,,
229.936972,0.907403057,0.21594919,16.17212996,6.255772086,111.5538232,,
229.965779,0.907368175,0.215868459,16.16441976,6.697470722,119.4308089,,
229.9936455,0.907333785,0.215790322,16.15695876,8.199132195,146.2094297,,
230.0215325,0.90730108,0.215712086,16.14948978,6.721287056,119.8565811,,
230.049992,0.907266554,0.2156322,16.14186489,7.070685867,126.0877725,,
230.078257,0.907232383,0.215552817,16.13428953,7.148754561,127.4805098,,
230.106667,0.907198238,0.215472984,16.12667273,6.833333853,121.8563123,,
230.135165,0.907163629,0.215392859,16.11902971,7.039967384,125.5417079,,
230.1633915,0.907129183,0.215313455,16.11145693,7.453432227,132.9155119,,
230.191521,0.907095143,0.215234281,16.10390762,7.33494202,130.803094,,
230.219815,0.907060845,0.2151546,16.09631157,7.255278253,129.3830508,,
230.248175,0.907026317,0.21507469,16.0886952,7.327625298,130.6738107,,
230.2763045,0.90699177,0.214995387,16.08113816,7.805000377,139.1874905,,
230.3046575,0.906957716,0.21491541,16.07351848,6.910366923,123.2339515,,
230.333319,0.906922533,0.214834518,16.06581323,7.158123956,127.6528437,,
230.3619235,0.906887636,0.214753742,16.05812064,6.976912486,124.4218243,,
230.390246,0.906852501,0.214673719,16.05050127,7.679824502,136.9577386,,
230.4181315,0.906818205,0.214594888,16.04299689,7.85277257,140.0426312,,
230.446116,0.906784054,0.214515734,16.03546332,7.526422644,134.2232697,,
230.474381,0.906749426,0.214435743,16.02785164,7.330726191,130.7338951,,
230.502539,0.906714496,0.214356012,16.02026617,7.757991126,138.3542374,,
230.531094,0.906680043,0.214275112,16.0125711,6.538916465,116.6140795,,
230.5596985,0.906644042,0.214194026,16.00486,7.64482161,136.3372635,,
230.5878185,0.906609376,0.214114271,15.99727689,7.505135786,133.846727,,
230.6161505,0.90657448,0.214033869,15.98963398,7.234724375,129.0247994,,
