index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
10391,183903.0,239.648074,234.334563,-24.709787,-25.113602,0.7434442849144107,3.8686158310152763e-07
10392,183920.7,239.677588,234.364462,-24.671736,-25.078353,0.7433285280578501,3.8745791419714237e-07
10393,183938.4,239.707838,234.393874,-24.644642,-25.064801000000003,0.7432144824914622,3.880459714666884e-07
10394,183956.1,239.737078,234.423438,-24.629789,-25.070835,0.7430996730268989,3.8863851103965175e-07
10395,183973.8,239.767252,234.453005,-24.639244,-25.116999,0.7429846764924258,3.89232563235975e-07
10396,183991.5,239.797095,234.482493,-24.660947,-25.167119,0.742869812063013,3.8982647815322125e-07
10397,184009.2,239.827364,234.512274,-24.682256,-25.207988,0.7427536283410701,3.9042776966979886e-07
10398,184026.9,239.857539,234.5418,-24.703764,-25.222495,0.742638262448565,3.910253804084718e-07
10399,184044.6,239.88674,234.571368,-24.703041,-25.201964999999998,0.74252255540676,3.9162531006997625e-07
10400,184062.3,239.91664,234.600859,-24.706844,-25.188977,0.7424069727736898,3.922251464172355e-07
10401,184080.0,239.946345,234.630812,-24.713636,-25.176719000000002,0.7422893981458161,3.928358875970872e-07
10402,184097.7,239.975993,234.660109,-24.713306,-25.163933,0.7421742213307255,3.934347255207804e-07
10403,184115.4,240.005232,234.689768,-24.715404,-25.157906999999998,0.7420574424398368,3.9404245177898645e-07
10404,184133.1,240.034804,234.719687,-24.712029,-25.157518,0.7419394569793595,3.946570281687656e-07
10405,184150.8,240.065268,234.749815,-24.713353,-25.162016,0.7418204612890452,3.9527744782885676e-07
10406,184168.5,240.094355,234.779276,-24.727134,-25.193844,0.7417039190469207,3.958856411023781e-07
10407,184186.2,240.124098,234.808348,-24.752796,-25.236233,0.7415887397556976,3.9648727134800055e-07
10408,184203.9,240.153281,234.838221,-24.7867,-25.285543999999998,0.7414702045856272,3.971070012820377e-07
10409,184221.6,240.183417,234.868826,-24.824702,-25.352314999999997,0.7413485726256548,3.977435233393223e-07
10410,184239.3,240.213084,234.897803,-24.860147,-25.412763,0.741233230985789,3.9834768889024375e-07
10411,184257.0,240.242518,234.927248,-24.892365,-25.476566000000002,0.7411158469400071,3.989631143785921e-07
10412,184274.7,240.27265,234.957194,-24.926625,-25.533563,0.7409962795361785,3.9959056974403495e-07
10413,184292.4,240.302554,234.987299,-24.954475,-25.57248,0.7408758876469346,4.0022294511832257e-07
10414,184310.1,240.331969,235.016352,-24.986513,-25.591497999999998,0.7407595220387426,4.0083473795693436e-07
10415,184327.8,240.36146,235.046358,-25.013986,-25.636622,0.7406391525739807,4.014681658781605e-07
10416,184345.5,240.390799,235.07543,-25.046769,-25.714901,0.7405223483545564,4.020834012408159e-07
10417,184363.2,240.42066,235.105826,-25.051826,-25.767329999999998,0.7404000331193185,4.0272826479226254e-07
10418,184380.9,240.4499,235.135676,-25.060105,-25.804539,0.7402797240153615,4.033631500477419e-07
10419,184398.6,240.479975,235.16516,-25.065772,-25.82126,0.7401607037843433,4.0399181777672766e-07
10420,184416.3,240.509333,235.194056,-25.086703,-25.847225,0.7400438771073198,4.0460946398868103e-07
10421,184434.0,240.539,235.224295,-25.109072,-25.886290000000002,0.73992142932407,4.052574288371247e-07
