NH3-H2O 4wt%  Specific Heat - Large HF,,,,
Creation Date : 6/27/2022 10:38:41 AM,,,,
User : admin,,,,
,,,,
HeatFlow :,,,,
 Initial Mass : 4745.9 mg,,,,
 Molar Mass : 17 g/mol,,,,
,,,,
Index,Time(s),Furnace Temperature(K),Sample Temperature(K),HeatFlow(mW)
560,6484.4,267.262983,281.309813,115.199274
561,6496,267.188474,281.242875,115.306207
562,6507.6,267.114769,281.177,115.416865
563,6519.2,267.041535,281.109174,115.520473
564,6530.8,266.967223,281.043358,115.628895
565,6542.4,266.893518,280.976459,115.73592
566,6554,266.819107,280.909205,115.839176
567,6565.6,266.745756,280.842327,115.941523
568,6577.2,266.672683,280.776156,116.043971
569,6588.8,266.598401,280.708724,116.141898
570,6600.4,266.525882,280.642121,116.239379
571,6612,266.452463,280.574749,116.33629
572,6623.6,266.378847,280.508047,116.432957
573,6635.2,266.305544,280.441089,116.526884
574,6646.8,266.23183,280.373421,116.61971
575,6658.4,266.158763,280.307014,116.711324
576,6670,266.08599,280.239781,116.805358
577,6681.6,266.012805,280.172133,116.896142
578,6693.2,265.939581,280.105647,116.983987
579,6704.8,265.866651,280.038394,117.07511
580,6716.4,265.793623,279.971534,117.161647
581,6728,265.721242,279.903946,117.246041
582,6739.6,265.648469,279.836869,117.329148
583,6751.2,265.575715,279.770068,117.414336
584,6762.8,265.502845,279.701889,117.494679
585,6774.4,265.430189,279.634773,117.574521
586,6786,265.357161,279.568076,117.660288
587,6797.6,265.284388,279.500828,117.735817
588,6809.2,265.211772,279.434052,117.816381
589,6820.8,265.139665,279.366745,117.893365
590,6832.4,265.067127,279.299399,117.968618
591,6844,264.994177,279.231501,118.043096
592,6855.6,264.921718,279.16506,118.11913
593,6867.2,264.849729,279.096927,118.190706
594,6878.8,264.777152,279.029993,118.262648
595,6890.4,264.704692,278.963139,118.334598
596,6902,264.631998,278.895458,118.406681
597,6913.6,264.559812,278.828328,118.478014
598,6925.2,264.487921,278.761001,118.546754
599,6936.8,264.415403,278.693537,118.622552
600,6948.4,264.342747,278.626367,118.695348
601,6960,264.271326,278.558155,118.765333
602,6971.6,264.199259,278.490415,118.835267
603,6983.2,264.126623,278.423679,118.899456
604,6994.8,264.055634,278.356352,118.964282
605,7006.4,263.98288,278.288258,119.026255
606,7018,263.911263,278.221187,119.085816
607,7029.6,263.839627,278.15384,119.148056
608,7041.2,263.768069,278.085963,119.210934
609,7052.8,263.696511,278.01779,119.275798
610,7064.4,263.624384,277.950876,119.351374
611,7076,263.552689,277.883038,119.42553
612,7087.6,263.481197,277.8152,119.501113
613,7099.2,263.410101,277.748227,119.567806
614,7110.8,263.33881,277.680507,119.629004
615,7122.4,263.267343,277.612806,119.687241
616,7134,263.196385,277.545027,119.741994
617,7145.6,263.124702,277.47772,119.793349
618,7157.2,263.05298,277.40996,119.844093
619,7168.8,262.981904,277.342043,119.895221
620,7180.4,262.91077,277.27452,119.945428
621,7192,262.840458,277.206583,119.99678
