297.8,4.18105281
297.9,4.181029738
298,4.181006991
298.1,4.180984552
298.2,4.180962403
298.3,4.180940525
298.4,4.1809189
298.5,4.18089751
298.6,4.180876338
298.7,4.180855365
298.8,4.180834573
298.9,4.180813943
299,4.180793459
299.1,4.1807731
299.2,4.180752849
299.3,4.180732689
299.4,4.1807126
299.5,4.180692564
299.6,4.180672562
299.7,4.180652577
299.8,4.180632591
299.9,4.180612583
300,4.180592537
300.1,4.180572434
300.2,4.180552254
300.3,4.180531982
300.4,4.180511615
300.5,4.180491161
300.6,4.180470631
300.7,4.180450031
300.8,4.180429372
300.9,4.180408661
301,4.180387908
301.1,4.180367121
301.2,4.180346309
301.3,4.180325481
301.4,4.180304645
301.5,4.180283811
301.6,4.180262987
301.7,4.180242181
301.8,4.180221404
301.9,4.180200663
302,4.180179968
302.1,4.180159327
302.2,4.180138749
302.3,4.180118243
302.4,4.180097818
302.5,4.180077483
302.6,4.180057247
302.7,4.180037118
302.8,4.180017106
302.9,4.17999722
303,4.179977468
303.1,4.179957859
303.2,4.179938403
303.3,4.179919109
303.4,4.179899985
303.5,4.17988104
303.6,4.179862283
303.7,4.179843724
303.8,4.179825372
303.9,4.179807235
304,4.179789322
304.1,4.179771643
304.2,4.179754207
304.3,4.179737023
304.4,4.1797201
304.5,4.179703446
304.6,4.179687072
304.7,4.179670986
304.8,4.179655197
304.9,4.179639715
305,4.179624549
305.1,4.179609707
305.2,4.1795952
305.3,4.179581035
305.4,4.179567223
305.5,4.179553773
305.6,4.179540694
305.7,4.179527994
305.8,4.179515685
305.9,4.179503773
306,4.17949227
306.1,4.17948118
306.2,4.179470502
306.3,4.179460232
306.4,4.179450367
306.5,4.179440903
306.6,4.179431836
306.7,4.179423163
306.8,4.17941488
306.9,4.179406983
307,4.17939947
307.1,4.179392335
307.2,4.179385576
307.3,4.17937919
307.4,4.179373171
307.5,4.179367517
307.6,4.179362225
307.7,4.179357289
307.8,4.179352708
307.9,4.179348476
308,4.179344591
308.1,4.179341048
308.2,4.179337844
308.3,4.179334975
308.4,4.179332438
308.5,4.179330229
308.6,4.179328344
308.7,4.179326779
308.8,4.17932553
308.9,4.179324595
309,4.179323969
309.1,4.179323647
309.2,4.179323628
309.3,4.179323906
309.4,4.179324479
309.5,4.179325341
309.6,4.179326491
309.7,4.179327922
309.8,4.179329633
309.9,4.179331619
310,4.179333876
310.1,4.1793364
310.2,4.179339188
310.3,4.179342236
310.4,4.17934554
310.5,4.179349096
310.6,4.1793529
310.7,4.179356948
310.8,4.179361237
310.9,4.179365763
311,4.179370521
311.1,4.179375509
311.2,4.179380721
311.3,4.179386154
311.4,4.179391805
311.5,4.179397669
311.6,4.179403742
311.7,4.179410021
311.8,4.179416501
311.9,4.179423179
312,4.179430053
312.1,4.179437123
312.2,4.179444389
312.3,4.179451852
312.4,4.179459511
312.5,4.179467367
312.6,4.179475421
312.7,4.179483671
312.8,4.17949212
312.9,4.179500766
313,4.17950961
313.1,4.179518652
313.2,4.179527893
313.3,4.179537333
313.4,4.179546971
313.5,4.179556808
313.6,4.179566845
313.7,4.179577081
313.8,4.179587517
313.9,4.179598153
314,4.179608988
314.1,4.179620025
314.2,4.179631261
314.3,4.179642698
314.4,4.179654337
314.5,4.179666176
314.6,4.179678216
314.7,4.179690459
314.8,4.179702902
314.9,4.179715548
315,4.179728396
315.1,4.179741446
315.2,4.179754698
315.3,4.179768153
315.4,4.179781811
315.5,4.179795672
315.6,4.179809736
315.7,4.179824004
315.8,4.179838475
315.9,4.17985315
316,4.179868029
316.1,4.179883112
316.2,4.1798984
316.3,4.179913892
316.4,4.179929588
316.5,4.17994549
316.6,4.179961597
316.7,4.179977908
316.8,4.179994426
316.9,4.180011148
317,4.180028077
317.1,4.180045211
317.2,4.180062552
317.3,4.180080099
317.4,4.180097852
317.5,4.180115812
317.6,4.180133978
317.7,4.180152352
317.8,4.180170932
317.9,4.18018972
318,4.180208715
318.1,4.180227915
318.2,4.18024732
318.3,4.180266929
318.4,4.180286741
318.5,4.180306756
318.6,4.180326972
318.7,4.180347388
318.8,4.180368004
318.9,4.180388818
319,4.180409831
319.1,4.18043104
319.2,4.180452446
319.3,4.180474046
319.4,4.180495841
319.5,4.180517829
319.6,4.180540009
319.7,4.180562381
319.8,4.180584944
319.9,4.180607696
320,4.180630637
