T(K),latentHeat(J/g)
290.88,369.448988767076
290.89,369.4685408566
290.9,369.488092123614
290.91,369.507642568191
290.92,369.527192190404
290.93,369.546740990324
290.94,369.566288968025
290.95,369.585836123578
290.96,369.605382457058
290.97,369.624927968535
290.98,369.644472658083
290.99,369.664016525773
291,369.683559571678
291.01,369.703101795869
291.02,369.72264319842
291.03,369.742183779403
291.04,369.761723538888
291.05,369.781262476949
291.06,369.800800593657
291.07,369.820337889085
291.08,369.839874363303
291.09,369.859410016385
291.1,369.878944848402
291.11,369.898478859425
291.12,369.918012049527
291.13,369.937544418778
291.14,369.957075967251
291.15,369.976606695017
291.16,369.996136602148
291.17,370.015665688716
291.18,370.03519395479
291.19,370.054721400444
291.2,370.074248025748
291.21,370.093773830774
291.22,370.113298815592
291.23,370.132822980275
291.24,370.152346324893
291.25,370.171868849518
291.26,370.19139055422
291.27,370.21091143907
291.28,370.23043150414
291.29,370.2499507495
291.3,370.269469175222
291.31,370.288986781376
291.32,370.308503568033
291.33,370.328019535263
291.34,370.347534683138
291.35,370.367049011728
291.36,370.386562521104
291.37,370.406075211336
291.38,370.425587082494
291.39,370.445098134651
291.4,370.464608367874
291.41,370.484117782236
291.42,370.503626377807
291.43,370.523134154656
291.44,370.542641112854
291.45,370.562147252471
291.46,370.581652573578
291.47,370.601157076244
291.48,370.62066076054
291.49,370.640163626535
291.5,370.6596656743
291.51,370.679166903904
291.52,370.698667315417
291.53,370.71816690891
291.54,370.737665684452
291.55,370.757163642113
291.56,370.776660781962
291.57,370.796157104069
291.58,370.815652608504
291.59,370.835147295336
291.6,370.854641164635
291.61,370.87413421647
291.62,370.893626450911
291.63,370.913117868026
291.64,370.932608467887
291.65,370.952098250561
291.66,370.971587216118
291.67,370.991075364627
291.68,371.010562696157
291.69,371.030049210778
291.7,371.049534908558
291.71,371.069019789567
291.72,371.088503853873
291.73,371.107987101545
291.74,371.127469532653
291.75,371.146951147265
291.76,371.166431945449
291.77,371.185911927275
291.78,371.205391092812
291.79,371.224869442127
291.8,371.24434697529
291.81,371.263823692369
291.82,371.283299593432
291.83,371.302774678549
291.84,371.322248947787
291.85,371.341722401214
291.86,371.3611950389
291.87,371.380666860912
291.88,371.400137867319
291.89,371.419608058189
291.9,371.43907743359
291.91,371.45854599359
291.92,371.478013738256
291.93,371.497480667658
291.94,371.516946781863
291.95,371.536412080939
291.96,371.555876564954
291.97,371.575340233976
291.98,371.594803088071
291.99,371.614265127309
292,371.633726351757
292.01,371.653186761482
292.02,371.672646356552
292.03,371.692105137035
292.04,371.711563102998
292.05,371.731020254508
292.06,371.750476591633
292.07,371.769932114441
292.08,371.789386822998
292.09,371.808840717371
292.1,371.828293797629
292.11,371.847746063838
292.12,371.867197516065
292.13,371.886648154378
292.14,371.906097978843
292.15,371.925546989527
292.16,371.944995186498
292.17,371.964442569822
292.18,371.983889139566
292.19,372.003334895796
292.2,372.022779838581
292.21,372.042223967985
292.22,372.061667284077
292.23,372.081109786922
292.24,372.100551476588
292.25,372.11999235314
292.26,372.139432416644
292.27,372.158871667169
292.28,372.17831010478
292.29,372.197747729543
292.3,372.217184541524
292.31,372.23662054079
292.32,372.256055727407
292.33,372.275490101441
292.34,372.294923662958
292.35,372.314356412025
292.36,372.333788348707
292.37,372.35321947307
292.38,372.37264978518
292.39,372.392079285104
292.4,372.411507972906
292.41,372.430935848652
292.42,372.450362912409
292.43,372.469789164242
292.44,372.489214604217
292.45,372.508639232399
292.46,372.528063048853
292.47,372.547486053646
292.48,372.566908246842
292.49,372.586329628508
292.5,372.605750198708
292.51,372.625169957508
292.52,372.644588904973
292.53,372.664007041168
292.54,372.683424366158
292.55,372.702840880009
292.56,372.722256582786
292.57,372.741671474553
292.58,372.761085555376
292.59,372.780498825319
292.6,372.799911284448
292.61,372.819322932827
292.62,372.838733770521
292.63,372.858143797594
292.64,372.877553014113
292.65,372.89696142014
292.66,372.916369015741
292.67,372.935775800981
292.68,372.955181775923
292.69,372.974586940633
292.7,372.993991295174
292.71,373.013394839611
292.72,373.032797574009
292.73,373.052199498431
292.74,373.071600612943
292.75,373.091000917607
292.76,373.110400412489
292.77,373.129799097651
292.78,373.14919697316
292.79,373.168594039077
292.8,373.187990295468
292.81,373.207385742396
292.82,373.226780379925
292.83,373.246174208119
292.84,373.265567227042
292.85,373.284959436757
292.86,373.304350837328
292.87,373.323741428818
292.88,373.343131211292
292.89,373.362520184812
292.9,373.381908349443
292.91,373.401295705247
292.92,373.420682252289
292.93,373.44006799063
292.94,373.459452920336
292.95,373.478837041468
292.96,373.49822035409
292.97,373.517602858266
292.98,373.536984554058
292.99,373.556365441529
293,373.575745520743
293.01,373.595124791762
293.02,373.614503254649
293.03,373.633880909468
293.04,373.65325775628
293.05,373.672633795149
293.06,373.692009026138
293.07,373.711383449309
293.08,373.730757064724
293.09,373.750129872447
293.1,373.76950187254
293.11,373.788873065065
293.12,373.808243450085
293.13,373.827613027662
293.14,373.846981797859
293.15,373.866349760738
293.16,373.885716916361
293.17,373.90508326479
293.18,373.924448806088
293.19,373.943813540316
293.2,373.963177467537
293.21,373.982540587812
293.22,374.001902901205
293.23,374.021264407776
293.24,374.040625107587
293.25,374.0599850007
293.26,374.079344087178
293.27,374.098702367082
293.28,374.118059840472
293.29,374.137416507412
293.3,374.156772367963
293.31,374.176127422186
293.32,374.195481670143
293.33,374.214835111895
293.34,374.234187747503
293.35,374.25353957703
293.36,374.272890600536
293.37,374.292240818082
293.38,374.31159022973
293.39,374.330938835541
293.4,374.350286635576
293.41,374.369633629896
293.42,374.388979818562
293.43,374.408325201635
293.44,374.427669779177
293.45,374.447013551247
293.46,374.466356517908
293.47,374.485698679219
293.48,374.505040035242
293.49,374.524380586038
293.5,374.543720331668
293.51,374.563059272191
293.52,374.58239740767
293.53,374.601734738164
293.54,374.621071263735
293.55,374.640406984443
293.56,374.659741900349
293.57,374.679076011513
293.58,374.698409317996
293.59,374.717741819858
293.6,374.737073517161
293.61,374.756404409964
293.62,374.775734498328
293.63,374.795063782314
293.64,374.814392261981
293.65,374.833719937391
293.66,374.853046808604
293.67,374.87237287568
293.68,374.891698138679
293.69,374.911022597661
293.7,374.930346252687
293.71,374.949669103818
293.72,374.968991151113
293.73,374.988312394632
293.74,375.007632834435
293.75,375.026952470584
293.76,375.046271303137
293.77,375.065589332155
293.78,375.084906557697
293.79,375.104222979825
293.8,375.123538598597
293.81,375.142853414074
293.82,375.162167426316
293.83,375.181480635382
293.84,375.200793041332
293.85,375.220104644227
293.86,375.239415444126
293.87,375.258725441088
293.88,375.278034635174
293.89,375.297343026443
293.9,375.316650614955
293.91,375.335957400769
293.92,375.355263383946
293.93,375.374568564544
293.94,375.393872942624
293.95,375.413176518245
293.96,375.432479291465
293.97,375.451781262346
293.98,375.471082430946
293.99,375.490382797325
294,375.509682361542
294.01,375.528981123656
294.02,375.548279083727
294.03,375.567576241814
294.04,375.586872597977
294.05,375.606168152274
294.06,375.625462904766
294.07,375.64475685551
294.08,375.664050004566
294.09,375.683342351994
294.1,375.702633897853
294.11,375.721924642201
294.12,375.741214585098
294.13,375.760503726602
294.14,375.779792066773
294.15,375.799079605669
294.16,375.81836634335
294.17,375.837652279875
294.18,375.856937415302
294.19,375.87622174969
294.2,375.895505283098
294.21,375.914788015585
294.22,375.934069947209
294.23,375.95335107803
294.24,375.972631408106
294.25,375.991910937495
294.26,376.011189666257
294.27,376.03046759445
294.28,376.049744722132
294.29,376.069021049363
294.3,376.0882965762
294.31,376.107571302703
294.32,376.126845228929
294.33,376.146118354937
294.34,376.165390680785
294.35,376.184662206533
294.36,376.203932932238
294.37,376.223202857958
294.38,376.242471983752
294.39,376.261740309679
294.4,376.281007835796
294.41,376.300274562161
294.42,376.319540488834
294.43,376.338805615871
294.44,376.358069943332
294.45,376.377333471274
294.46,376.396596199755
294.47,376.415858128834
294.48,376.435119258568
294.49,376.454379589015
294.5,376.473639120233
294.51,376.492897852281
294.52,376.512155785216
294.53,376.531412919097
294.54,376.550669253979
294.55,376.569924789923
294.56,376.589179526985
294.57,376.608433465224
294.58,376.627686604696
294.59,376.64693894546
294.6,376.666190487573
294.61,376.685441231094
294.62,376.704691176078
294.63,376.723940322585
294.64,376.743188670672
294.65,376.762436220396
294.66,376.781682971815
294.67,376.800928924986
294.68,376.820174079967
294.69,376.839418436814
294.7,376.858661995586
294.71,376.87790475634
294.72,376.897146719133
294.73,376.916387884023
294.74,376.935628251066
294.75,376.95486782032
294.76,376.974106591842
294.77,376.99334456569
294.78,377.01258174192
294.79,377.031818120589
294.8,377.051053701755
294.81,377.070288485475
294.82,377.089522471806
294.83,377.108755660804
294.84,377.127988052527
294.85,377.147219647032
294.86,377.166450444375
294.87,377.185680444614
294.88,377.204909647805
294.89,377.224138054005
294.9,377.243365663271
294.91,377.26259247566
294.92,377.281818491229
294.93,377.301043710033
294.94,377.320268132131
294.95,377.339491757578
294.96,377.358714586431
294.97,377.377936618747
294.98,377.397157854582
294.99,377.416378293993
295,377.435597937036
295.01,377.454816783769
295.02,377.474034834246
295.03,377.493252088525
295.04,377.512468546662
295.05,377.531684208714
295.06,377.550899074736
295.07,377.570113144786
295.08,377.589326418919
295.09,377.608538897191
295.1,377.62775057966
295.11,377.64696146638
295.12,377.666171557408
295.13,377.685380852801
295.14,377.704589352614
295.15,377.723797056904
295.16,377.743003965726
295.17,377.762210079137
295.18,377.781415397192
295.19,377.800619919947
295.2,377.819823647459
295.21,377.839026579783
295.22,377.858228716976
295.23,377.877430059092
295.24,377.896630606188
295.25,377.91583035832
295.26,377.935029315543
295.27,377.954227477912
295.28,377.973424845485
295.29,377.992621418316
295.3,378.011817196461
295.31,378.031012179975
295.32,378.050206368915
295.33,378.069399763335
295.34,378.088592363292
295.35,378.10778416884
295.36,378.126975180036
295.37,378.146165396934
295.38,378.16535481959
295.39,378.184543448059
295.4,378.203731282397
295.41,378.222918322659
295.42,378.2421045689
295.43,378.261290021175
295.44,378.280474679541
295.45,378.299658544051
295.46,378.318841614761
295.47,378.338023891727
295.48,378.357205375003
295.49,378.376386064644
295.5,378.395565960706
295.51,378.414745063242
295.52,378.43392337231
295.53,378.453100887962
295.54,378.472277610256
295.55,378.491453539244
295.56,378.510628674982
295.57,378.529803017525
295.58,378.548976566928
295.59,378.568149323245
295.6,378.587321286532
295.61,378.606492456842
295.62,378.62566283423
295.63,378.644832418753
295.64,378.664001210463
295.65,378.683169209415
295.66,378.702336415665
295.67,378.721502829266
295.68,378.740668450273
295.69,378.759833278741
295.7,378.778997314723
295.71,378.798160558276
295.72,378.817323009452
295.73,378.836484668306
295.74,378.855645534893
295.75,378.874805609267
295.76,378.893964891481
295.77,378.913123381592
295.78,378.932281079651
295.79,378.951437985715
295.8,378.970594099836
295.81,378.989749422069
295.82,379.008903952469
295.83,379.028057691088
295.84,379.047210637982
295.85,379.066362793204
295.86,379.085514156809
295.87,379.104664728849
295.88,379.123814509379
295.89,379.142963498454
295.9,379.162111696126
295.91,379.18125910245
295.92,379.200405717479
295.93,379.219551541268
295.94,379.238696573869
295.95,379.257840815337
295.96,379.276984265726
295.97,379.296126925088
295.98,379.315268793478
295.99,379.334409870949
296,379.353550157555
296.01,379.372689653349
296.02,379.391828358384
296.03,379.410966272716
296.04,379.430103396396
296.05,379.449239729477
296.06,379.468375272014
296.07,379.487510024061
296.08,379.506643985669
296.09,379.525777156893
296.1,379.544909537786
296.11,379.5640411284
296.12,379.583171928789
296.13,379.602301939007
296.14,379.621431159106
296.15,379.64055958914
296.16,379.659687229161
296.17,379.678814079223
296.18,379.697940139379
296.19,379.717065409681
296.2,379.736189890183
296.21,379.755313580938
296.22,379.774436481998
296.23,379.793558593417
296.24,379.812679915246
296.25,379.83180044754
296.26,379.85092019035
296.27,379.870039143731
296.28,379.889157307733
296.29,379.90827468241
296.3,379.927391267815
296.31,379.946507064001
296.32,379.965622071019
296.33,379.984736288922
296.34,380.003849717763
296.35,380.022962357596
296.36,380.042074208471
296.37,380.061185270441
296.38,380.080295543559
296.39,380.099405027878
296.4,380.118513723449
296.41,380.137621630325
296.42,380.156728748559
296.43,380.175835078201
296.44,380.194940619306
296.45,380.214045371924
296.46,380.233149336109
296.47,380.252252511912
296.48,380.271354899386
296.49,380.290456498582
296.5,380.309557309552
296.51,380.328657332349
296.52,380.347756567025
296.53,380.366855013632
296.54,380.385952672221
296.55,380.405049542844
296.56,380.424145625554
296.57,380.443240920402
296.58,380.46233542744
296.59,380.481429146719
296.6,380.500522078292
296.61,380.519614222211
296.62,380.538705578527
296.63,380.557796147291
296.64,380.576885928555
296.65,380.595974922371
296.66,380.615063128791
296.67,380.634150547866
296.68,380.653237179648
296.69,380.672323024187
296.7,380.691408081536
296.71,380.710492351746
296.72,380.729575834868
296.73,380.748658530954
296.74,380.767740440055
296.75,380.786821562222
296.76,380.805901897507
296.77,380.824981445961
296.78,380.844060207634
296.79,380.863138182579
296.8,380.882215370847
296.81,380.901291772488
296.82,380.920367387554
296.83,380.939442216095
296.84,380.958516258163
296.85,380.977589513809
296.86,380.996661983084
296.87,381.015733666038
296.88,381.034804562723
296.89,381.05387467319
296.9,381.072943997488
296.91,381.09201253567
296.92,381.111080287786
296.93,381.130147253886
296.94,381.149213434022
296.95,381.168278828244
296.96,381.187343436603
296.97,381.20640725915
296.98,381.225470295934
296.99,381.244532547007
297,381.263594012419
297.01,381.282654692221
297.02,381.301714586463
297.03,381.320773695196
297.04,381.33983201847
297.05,381.358889556335
297.06,381.377946308842
297.07,381.397002276042
297.08,381.416057457984
297.09,381.435111854718
297.1,381.454165466296
297.11,381.473218292767
297.12,381.492270334181
297.13,381.511321590589
297.14,381.53037206204
297.15,381.549421748586
297.16,381.568470650275
297.17,381.587518767158
297.18,381.606566099285
297.19,381.625612646705
297.2,381.64465840947
297.21,381.663703387628
297.22,381.68274758123
297.23,381.701790990326
297.24,381.720833614964
297.25,381.739875455196
297.26,381.75891651107
297.27,381.777956782637
297.28,381.796996269946
297.29,381.816034973047
297.3,381.835072891989
297.31,381.854110026823
297.32,381.873146377597
297.33,381.892181944362
297.34,381.911216727166
297.35,381.93025072606
297.36,381.949283941092
297.37,381.968316372312
297.38,381.98734801977
297.39,382.006378883515
297.4,382.025408963595
297.41,382.044438260062
297.42,382.063466772963
297.43,382.082494502348
297.44,382.101521448266
297.45,382.120547610766
297.46,382.139572989899
297.47,382.158597585712
297.48,382.177621398254
297.49,382.196644427575
297.5,382.215666673725
297.51,382.23468813675
297.52,382.253708816702
297.53,382.272728713628
297.54,382.291747827578
297.55,382.3107661586
297.56,382.329783706743
297.57,382.348800472057
297.58,382.367816454589
297.59,382.386831654389
297.6,382.405846071506
297.61,382.424859705987
297.62,382.443872557882
297.63,382.462884627239
297.64,382.481895914108
297.65,382.500906418535
297.66,382.519916140571
297.67,382.538925080263
297.68,382.55793323766
297.69,382.57694061281
297.7,382.595947205762
297.71,382.614953016564
297.72,382.633958045265
297.73,382.652962291912
297.74,382.671965756555
297.75,382.690968439241
297.76,382.709970340019
297.77,382.728971458936
297.78,382.747971796041
297.79,382.766971351382
297.8,382.785970125007
297.81,382.804968116965
297.82,382.823965327303
297.83,382.842961756069
297.84,382.861957403311
297.85,382.880952269078
297.86,382.899946353417
297.87,382.918939656375
297.88,382.937932178001
297.89,382.956923918343
297.9,382.975914877448
297.91,382.994905055365
297.92,383.013894452141
297.93,383.032883067823
297.94,383.051870902459
297.95,383.070857956098
297.96,383.089844228786
297.97,383.108829720571
297.98,383.1278144315
297.99,383.146798361622
298,383.165781510983
298.01,383.184763879631
298.02,383.203745467614
298.03,383.222726274979
298.04,383.241706301773
298.05,383.260685548043
298.06,383.279664013838
298.07,383.298641699203
298.08,383.317618604187
298.09,383.336594728836
298.1,383.355570073198
298.11,383.37454463732
298.12,383.393518421249
298.13,383.412491425032
298.14,383.431463648715
298.15,383.450435092347
298.16,383.469405755974
298.17,383.488375639643
298.18,383.507344743401
298.19,383.526313067295
298.2,383.545280611371
298.21,383.564247375678
298.22,383.58321336026
298.23,383.602178565165
298.24,383.62114299044
298.25,383.640106636132
298.26,383.659069502287
298.27,383.678031588951
298.28,383.696992896172
298.29,383.715953423997
298.3,383.73491317247
298.31,383.75387214164
298.32,383.772830331552
298.33,383.791787742253
298.34,383.81074437379
298.35,383.829700226208
298.36,383.848655299555
298.37,383.867609593876
298.38,383.886563109218
298.39,383.905515845627
298.4,383.924467803149
298.41,383.943418981831
298.42,383.962369381719
298.43,383.981319002858
298.44,384.000267845295
298.45,384.019215909076
298.46,384.038163194248
298.47,384.057109700855
298.48,384.076055428944
298.49,384.095000378561
298.5,384.113944549753
298.51,384.132887942564
298.52,384.15183055704
298.53,384.170772393229
298.54,384.189713451174
298.55,384.208653730923
298.56,384.22759323252
298.57,384.246531956011
298.58,384.265469901444
298.59,384.284407068861
298.6,384.303343458311
298.61,384.322279069837
298.62,384.341213903485
298.63,384.360147959302
298.64,384.379081237332
298.65,384.398013737622
298.66,384.416945460215
298.67,384.435876405158
298.68,384.454806572497
298.69,384.473735962276
298.7,384.492664574541
298.71,384.511592409336
298.72,384.530519466709
298.73,384.549445746702
298.74,384.568371249362
298.75,384.587295974734
298.76,384.606219922863
298.77,384.625143093793
298.78,384.644065487571
298.79,384.66298710424
298.8,384.681907943847
298.81,384.700828006436
298.82,384.719747292051
298.83,384.738665800738
298.84,384.757583532541
298.85,384.776500487506
298.86,384.795416665677
298.87,384.814332067099
298.88,384.833246691817
298.89,384.852160539876
298.9,384.871073611319
298.91,384.889985906191
298.92,384.908897424539
298.93,384.927808166404
298.94,384.946718131834
298.95,384.965627320871
298.96,384.98453573356
298.97,385.003443369946
298.98,385.022350230074
298.99,385.041256313987
299,385.06016162173
299.01,385.079066153347
299.02,385.097969908882
299.03,385.116872888381
299.04,385.135775091887
299.05,385.154676519443
299.06,385.173577171095
299.07,385.192477046887
299.08,385.211376146862
299.09,385.230274471065
299.1,385.249172019539
299.11,385.268068792329
299.12,385.286964789479
299.13,385.305860011032
299.14,385.324754457033
299.15,385.343648127525
299.16,385.362541022552
299.17,385.381433142158
299.18,385.400324486387
299.19,385.419215055283
299.2,385.438104848889
299.21,385.456993867249
299.22,385.475882110406
299.23,385.494769578404
299.24,385.513656271288
299.25,385.532542189099
299.26,385.551427331883
299.27,385.570311699681
299.28,385.589195292539
299.29,385.608078110499
299.3,385.626960153605
299.31,385.645841421899
299.32,385.664721915426
299.33,385.683601634228
299.34,385.70248057835
299.35,385.721358747833
299.36,385.740236142722
299.37,385.759112763059
299.38,385.777988608889
299.39,385.796863680252
299.4,385.815737977194
299.41,385.834611499757
299.42,385.853484247983
299.43,385.872356221917
299.44,385.8912274216
299.45,385.910097847076
299.46,385.928967498387
299.47,385.947836375578
299.48,385.966704478689
299.49,385.985571807765
299.5,386.004438362847
299.51,386.023304143979
299.52,386.042169151204
299.53,386.061033384563
299.54,386.0798968441
299.55,386.098759529858
299.56,386.117621441877
299.57,386.136482580203
299.58,386.155342944876
299.59,386.174202535939
299.6,386.193061353436
299.61,386.211919397407
299.62,386.230776667895
299.63,386.249633164944
299.64,386.268488888595
299.65,386.28734383889
299.66,386.306198015872
299.67,386.325051419583
299.68,386.343904050065
299.69,386.36275590736
299.7,386.38160699151
299.71,386.400457302558
299.72,386.419306840546
299.73,386.438155605515
299.74,386.457003597507
299.75,386.475850816565
299.76,386.494697262731
299.77,386.513542936045
299.78,386.532387836551
299.79,386.55123196429
299.8,386.570075319304
299.81,386.588917901634
299.82,386.607759711323
299.83,386.626600748411
299.84,386.645441012941
299.85,386.664280504955
299.86,386.683119224493
299.87,386.701957171598
299.88,386.720794346311
299.89,386.739630748674
299.9,386.758466378727
299.91,386.777301236513
299.92,386.796135322073
299.93,386.814968635448
299.94,386.83380117668
299.95,386.85263294581
299.96,386.871463942879
299.97,386.890294167928
299.98,386.909123620999
299.99,386.927952302133
300,386.946780211371
