index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Q_err,Q_err%,Fc,Fc_err
11662.5,206408.55,277.1597686071429,272.0,-39.77630753571428,-40.30409657121724,15.050475735793874,37.34229772201871,,
11696.5,207010.34999999998,278.1628616250001,273.0,-33.15039836309524,-33.686605428184,2.199115729777689,6.528160679371369,,
11729.5,207594.45,279.13614804166684,274.0,-32.162638190476194,-32.71164711947028,0.379490430393329,1.1601079854137115,,
11763.5,208196.25,280.13907355952387,275.0,-31.980945392857127,-32.533943700549436,0.14754802450637555,0.4535202552277231,,
11797.0,208789.19999999998,281.12749649704153,276.0,-31.927564082840224,-32.49202049704141,0.12961474109924084,0.3989125302658326,,
11830.5,209382.15000000002,282.1151414226192,277.0,-31.878596851190466,-32.45339878610171,0.10055094655633887,0.30983179055933024,,
11864.5,209983.95,283.1190031607141,278.0,-31.83515070238098,-32.4232185367005,0.0518237379342138,0.1598352670496097,,
11898.0,210576.90000000002,284.1070420295858,279.0,-31.819895692307682,-32.414813633136085,0.0604994551317249,0.1866413788968364,,
11932.0,211178.69999999998,285.1093951538461,280.0,-31.795738639053262,-32.41005775081797,0.07527822415256573,0.2322680963154589,,
11965.5,211771.65000000002,286.09702875,281.0,-31.773268827380964,-32.401059998978596,0.06846622970930971,0.21130861061788728,,
11999.0,212364.59999999998,287.0857548579882,282.0,-31.754460094674567,-32.395257319526635,0.05316907826306218,0.16412611802596755,,
12033.0,212966.40000000005,288.08868028402384,283.0,-31.75029715384617,-32.40183148520712,0.04441578870990913,0.13707801896996755,,
12067.0,213568.19999999998,289.0922188224851,284.0,-31.74816559763311,-32.41123217751477,0.04204536660522305,0.12972467808364269,,
12100.5,214161.15000000002,290.0804731964285,285.0,-31.757734035714275,-32.43084966885037,0.03535233869761062,0.10900836413042338,,
12134.0,214754.09999999998,291.06920507692337,286.0,-31.758957497041425,-32.440809197041425,0.036361338833008044,0.11208517830783385,,
12168.0,215355.90000000002,292.07165750887583,287.0,-31.76019801775149,-32.455212441280906,0.03846349318863586,0.11851252940718025,,
12202.0,215957.69999999998,293.0739872189348,288.0,-31.742239041420103,-32.45460140612599,0.05627118818092069,0.17338431452835276,,
12236.0,216559.5,294.0770629171597,289.0,-31.718701207100604,-32.45329233651237,0.0823962606794309,0.2538918388465905,,
12269.5,217152.45,295.06551754705873,290.0,-31.68615798235296,-32.445368947058846,0.10522016215813686,0.324299478085223,,
12303.5,217754.25,296.06828032941166,291.0,-31.6439307882353,-32.421335358823534,0.10898421479619272,0.3361496791850445,,
12337.5,218356.05,297.071377082353,292.0,-31.581067647058834,-32.37404119411766,0.11944855148128242,0.36896398186762713,,
12371.5,218957.85,298.0744059705883,293.0,-31.506987017647063,-32.31059433529412,0.13569151250911093,0.41995981596937015,,
12405.0,219550.80000000002,299.0628345917159,294.0,-31.487021337278097,-32.297376149042805,0.1274799275425279,0.3947067617946606,,
12439.0,220152.59999999998,300.06610591716,295.0,-31.53133273964495,-32.34555965729201,0.19286380064739483,0.5962605151706363,,
12473.0,220754.40000000002,301.06947946153855,296.0,-31.5998125443787,-32.424630473790465,0.24265375967028227,0.7483624520144481,,
12506.5,221347.34999999998,302.05811926190484,297.0,-31.686947791666665,-32.5250108622549,0.2466986529666689,0.7584890717222215,,
12540.5,221949.15000000002,303.06118950595237,298.0,-31.794683178571425,-32.6488044315126,0.15187876534789596,0.46518936295658864,,
12573.5,222533.25,304.03478990476174,299.0,-31.843968529761902,-32.711948009051845,0.0630102252569272,0.1926214398466622,,
12607.5,223135.04999999996,305.037901922619,300.0,-31.83910789285713,-32.72381753782754,0.06274746770902558,0.19174861746033078,,
12641.5,223736.84999999998,306.04107165476205,301.0,-31.81931265476191,-32.721039092631734,0.05881818312511741,0.1797564648194878,,
12675.0,224329.80000000002,307.02892908284036,302.0,-31.802532704142028,-32.72099813609469,0.051383215167865044,0.1570343757673577,,
12708.5,224922.75,308.0168823630953,303.0,-31.784093946428566,-32.71783912986052,0.04042482775729821,0.12355592188361782,,
12742.0,225515.69999999998,309.0053024023668,304.0,-31.775994177514804,-32.725087395161864,0.03868622508800647,0.11821580373755064,,
12776.0,226117.5,310.0076191952663,305.0,-31.776773792899426,-32.73787428113472,0.03709807736882542,0.11331852841222279,,
12809.5,226710.44999999995,310.99577242261904,306.0,-31.769899529761933,-32.746485162898026,0.042235605014065356,0.1289775217216856,,
12843.5,227312.25,311.99877265476204,307.0,-31.764490845238118,-32.757809265356464,0.04778174799891981,0.14586368585231413,,
12877.0,227905.19999999998,312.987469514793,308.0,-31.75602232544379,-32.76891984023669,0.06088945227744472,0.18581464562856614,,
12911.0,228507.0,313.99019654437865,309.0,-31.744810911242592,-32.777718644970406,0.06827584330514991,0.20829955874804768,,
12944.5,229099.95,314.97856918452396,310.0,-31.716506553571445,-32.77120075475488,0.0686765184187497,0.20956363159438152,,
