T(K),massfrac,cp(J/gK)
196.9999999999993,0.28948756012859056,2.922669082206162
197.09999999999928,0.2892992144172819,2.923358882425298
197.19999999999928,0.2891107508629402,2.924050303352793
197.29999999999927,0.28892216880905525,2.9247433449886473
197.39999999999927,0.2887334675977304,2.925438007332861
197.49999999999926,0.28854464656966095,2.9261342903854337
197.59999999999926,0.2883557050641266,2.9268321941463653
197.69999999999925,0.288166642418971,2.927531718615656
197.79999999999924,0.28797745797059104,2.9282328637933057
197.89999999999924,0.28778815105391653,2.9289356296793145
197.99999999999923,0.2875987210024001,2.9296400162736824
198.09999999999923,0.2874091671479995,2.93034602357641
198.19999999999922,0.28721948882116405,2.931053651587496
198.29999999999922,0.28702968535081824,2.9317629003069405
198.3999999999992,0.28683975606434503,2.932473769734745
198.4999999999992,0.28664970028757364,2.933186259870909
198.5999999999992,0.2864595173447627,2.9339003707154307
198.6999999999992,0.2862692065585846,2.9346161022683126
198.7999999999992,0.28607876725011017,2.9353334545295526
198.89999999999918,0.28588819873879323,2.936052427499152
198.99999999999918,0.28569750034245533,2.936773021177111
199.09999999999917,0.2855066713772715,2.937495235563429
199.19999999999916,0.2853157111577507,2.9382190706581053
199.29999999999916,0.28512461899672364,2.938944526461141
199.39999999999915,0.284933394205327,2.939671602972536
199.49999999999915,0.2847420360929859,2.94040030019229
199.59999999999914,0.2845505439673978,2.941130618120403
199.69999999999914,0.2843589171345204,2.9418625567568757
199.79999999999913,0.28416715489854893,2.942596116101707
199.89999999999912,0.28397525656190986,2.943331296154897
199.99999999999912,0.2837832214252343,2.9440680969164466
200.0999999999991,0.28359104878734814,2.944806518386355
200.1999999999991,0.28339873794525544,2.9455465605646225
200.2999999999991,0.2832062881941224,2.946288223451249
200.3999999999991,0.2830136988272567,2.9470315070462347
200.4999999999991,0.28282096913609805,2.9477764113495795
200.59999999999908,0.2826280984101977,2.948522936361283
200.69999999999908,0.2824350859372002,2.9492710820813457
200.79999999999907,0.2822419310028315,2.950020848509768
200.89999999999907,0.28204863289087967,2.950772235646549
200.99999999999906,0.28185519088318073,2.951525243491688
201.09999999999906,0.2816616042595964,2.9522798720451875
201.19999999999905,0.28146787229800513,2.9530361213070453
201.29999999999905,0.2812739942742777,2.953793991277263
201.39999999999904,0.28107996946226643,2.954553481955839
201.49999999999903,0.28088579713378364,2.9553145933427745
201.59999999999903,0.2806914765585887,2.956077325438069
201.69999999999902,0.28049700700436775,2.9568416782417226
201.79999999999902,0.28030238773671873,2.9576076517537353
201.899999999999,0.2801076180191318,2.958375245974107
201.999999999999,0.2799126971129741,2.959144460902838
202.099999999999,0.2797176242774736,2.959915296539928
202.199999999999,0.27952239876969737,2.9606877528853768
202.299999999999,0.2793270198445377,2.961461829939185
202.39999999999898,0.27913148675469346,2.9622375277013515
202.49999999999898,0.2789357987506521,2.9630148461718777
202.59999999999897,0.27873995508067334,2.963793785350763
202.69999999999897,0.27854395499076884,2.9645743452380073
202.79999999999896,0.27834779772468865,2.9653565258336103
202.89999999999895,0.2781514825238966,2.9661403271375733
202.99999999999895,0.2779550086275598,2.9669257491498944
203.09999999999894,0.27775837527252545,2.9677127918705755
203.19999999999894,0.27756158169330314,2.968501455299615
203.29999999999893,0.2773646271220501,2.9692917394370135
203.39999999999893,0.27716751078854784,2.9700836442827714
203.49999999999892,0.2769702319201902,2.9708771698368888
203.59999999999891,0.27677278974195596,2.971672316099364
203.6999999999989,0.2765751834764001,2.9724690830701994
203.7999999999989,0.27637741234362734,2.973267470749393
203.8999999999989,0.27617947556127825,2.9740674791369464
203.9999999999989,0.275981372344508,2.9748691082328587
204.0999999999989,0.27578310190596755,2.97567235803713
204.19999999999888,0.2755846634557865,2.97647722854976
204.29999999999887,0.27538605620155227,2.9772837197707496
204.39999999999887,0.2751872793482914,2.978091831700098
204.49999999999886,0.2749883320984513,2.978901564337806
204.59999999999886,0.27478921365187825,2.9797129176838726
204.69999999999885,0.27458992320580056,2.9805258917382984
204.79999999999885,0.2743904599548086,2.9813404865010833
204.89999999999884,0.27419082309083537,2.982156701972227
204.99999999999883,0.27399101180313357,2.98297453815173
205.09999999999883,0.2737910252782611,2.983793995039592
205.19999999999882,0.2735908627000595,2.984615072635813
205.29999999999882,0.27339052324962926,2.9854377709403934
205.3999999999988,0.27319000610531574,2.986262089953332
205.4999999999988,0.27298931044268776,2.9870880296746307
205.5999999999988,0.2727884354345142,2.9879155901042878
205.6999999999988,0.27258738025074736,2.9887447712423043
205.7999999999988,0.2723861440584993,2.9895755730886804
205.89999999999878,0.27218472602202476,2.990407995643414
205.99999999999878,0.27198312530269814,2.9912420389065075
206.09999999999877,0.27178134105899127,2.9920777028779604
206.19999999999877,0.27157937244645797,2.992914987557772
206.29999999999876,0.2713772186177062,2.9937538929459424
206.39999999999876,0.27117487872238266,2.9945944190424725
206.49999999999875,0.27097235190714797,2.9954365658473616
206.59999999999874,0.27076963731565673,2.99628033336061
206.69999999999874,0.27056673408853793,2.9971257215822167
206.79999999999873,0.27036364136337165,2.997972730512183
206.89999999999873,0.2701603582746627,2.9988213601505085
206.99999999999872,0.2699568839538295,2.9996716104971926
207.09999999999872,0.26975321752917386,3.0005234815522357
207.1999999999987,0.26954935812586145,3.001376973315639
207.2999999999987,0.26934530486590097,3.0022320857874
207.3999999999987,0.2691410568681192,3.0030888189675213
207.4999999999987,0.2689366132481426,3.0039471728560003
207.5999999999987,0.26873197311837177,3.0048071474528397
207.69999999999868,0.2685271355879597,3.0056687427580373
207.79999999999868,0.26832209976279,3.0065319587715944
207.89999999999867,0.268116864745453,3.0073967954935106
207.99999999999866,0.26791142963522363,3.0082632529237854
208.09999999999866,0.2677057935280398,3.0091313310624193
208.19999999999865,0.2674999555164758,3.0100010299094127
208.29999999999865,0.26729391468972097,3.010872349464765
208.39999999999864,0.2670876701335603,3.0117452897284758
208.49999999999864,0.26688122093034194,3.012619850700547
208.59999999999863,0.266674566158963,3.0134960323809765
208.69999999999862,0.2664677048948404,3.014373834769765
208.79999999999862,0.2662606362098865,3.0152532578669122
208.8999999999986,0.26605335917249306,3.0161343016724187
208.9999999999986,0.2658458728474935,3.017016966186285
209.0999999999986,0.26563817629615255,3.0179012514085097
209.1999999999986,0.26543026857613233,3.0187871573390934
209.2999999999986,0.2652221487414737,3.0196746839780366
209.39999999999858,0.265013815842569,3.0205638313253385
209.49999999999858,0.2648052689261353,3.021454599381
209.59999999999857,0.2645965070351956,3.0223469881450202
209.69999999999857,0.2643875292090501,3.0232409976173997
209.79999999999856,0.26417833448324707,3.024136627798138
209.89999999999856,0.2639689218895668,3.025033878687235
209.99999999999855,0.26375929045598934,3.0259327502846918
210.09999999999854,0.26354943920667157,3.0268332425905076
210.19999999999854,0.2633393671619195,3.0277353556046815
210.29999999999853,0.2631290733381664,3.028639089327216
210.39999999999853,0.2629185567479428,3.0295444437581085
210.49999999999852,0.2627078163998526,3.03045141889736
210.59999999999852,0.2624968512985484,3.0313600147449713
210.6999999999985,0.26228566044469936,3.032270231300941
210.7999999999985,0.2620742428349721,3.03318206856527
210.8999999999985,0.2618625974619994,3.0340955265379583
210.9999999999985,0.261650723314355,3.035010605219005
211.0999999999985,0.2614386193765283,3.035927304608411
211.19999999999848,0.2612262846288913,3.0368456247061766
211.29999999999848,0.26101371804767803,3.037765565512301
211.39999999999847,0.2608009186049578,3.038687127026784
211.49999999999847,0.2605878852685997,3.0396103092496274
211.59999999999846,0.2603746170022531,3.040535112180829
211.69999999999845,0.2601611127653167,3.0414615358203894
211.79999999999845,0.25994737151291086,3.0423895801683094
211.89999999999844,0.2597333921958501,3.043319245224588
211.99999999999844,0.25951917376061234,3.0442505309892263
212.09999999999843,0.25930471514931563,3.045183437462223
212.19999999999843,0.25909001529968606,3.0461179646435794
212.29999999999842,0.2588750731450265,3.0470541125332944
212.3999999999984,0.2586598876141962,3.0479918811313684
212.4999999999984,0.2584444576315723,3.0489312704378015
212.5999999999984,0.2582287821170292,3.0498722804525937
212.6999999999984,0.25801285998590145,3.0508149111757454
212.7999999999984,0.2577966901489611,3.0517591626072558
212.89999999999839,0.25758027151238383,3.0527050347471256
212.99999999999838,0.25736360297772226,3.053652527595354
213.09999999999837,0.25714668344187114,3.054601641151942
213.19999999999837,0.2569295117970454,3.0555523754168887
213.29999999999836,0.2567120869307413,3.0565047303901944
213.39999999999836,0.25649440772571297,3.0574587060718597
213.49999999999835,0.25627647305993717,3.0584143024618835
213.59999999999835,0.25605828180658297,3.0593715195602664
213.69999999999834,0.25583983283398853,3.060330357367009
213.79999999999833,0.25562112500561646,3.06129081588211
213.89999999999833,0.25540215718003567,3.0622528951055705
213.99999999999832,0.25518292821088306,3.0632165950373893
214.09999999999832,0.2549634369468331,3.064181915677568
214.1999999999983,0.254743682231567,3.065148857026106
214.2999999999983,0.25452366290374195,3.066117419083002
214.3999999999983,0.25430337779695567,3.067087601848258
214.4999999999983,0.2540828257397196,3.0680594053218724
214.5999999999983,0.2538620055554221,3.0690328295038465
214.69999999999828,0.253640916062296,3.070007874394179
214.79999999999828,0.2534195560733903,3.070984539992871
214.89999999999827,0.2531979243965322,3.0719628262999223
214.99999999999827,0.252976019834299,3.0729427333153323
215.09999999999826,0.25275384118398203,3.0739242610391013
215.19999999999825,0.2525313872375515,3.07490740947123
215.29999999999825,0.2523086567816286,3.075892178611717
215.39999999999824,0.2520856485974476,3.0768785684605633
215.49999999999824,0.25186236146082364,3.0778665790177686
215.59999999999823,0.25163879414211704,3.078856210283333
215.69999999999823,0.2514149454062044,3.0798474622572565
215.79999999999822,0.25119081401243504,3.0808403349395395
215.89999999999822,0.25096639871460813,3.0818348283301806
215.9999999999982,0.2507416982609266,3.082830942429182
216.0999999999982,0.250516711393971,3.0838286772365406
216.1999999999982,0.2502914368506615,3.08482803275226
216.2999999999982,0.25006587336222064,3.0858290089763374
216.3999999999982,0.24984001965414207,3.086831605908775
216.49999999999818,0.24961387444615243,3.0878358235495713
216.59999999999818,0.24938743645217526,3.0888416618987264
216.69999999999817,0.2491607043802978,3.08984912095624
216.79999999999816,0.248933676932733,3.090858200722114
216.89999999999816,0.2487063528057843,3.0918689011963463
216.99999999999815,0.24847873068980872,3.0928812223789377
217.09999999999815,0.2482508092691804,3.093895164269888
217.19999999999814,0.24802258722225498,3.094910726869198
217.29999999999814,0.24779406322133174,3.095927910176867
217.39999999999813,0.24756523593261684,3.0969467141928946
217.49999999999812,0.2473361040161865,3.0979671389172814
217.59999999999812,0.24710666612594961,3.0989891843500272
217.6999999999981,0.24687692090960964,3.100012850491132
217.7999999999981,0.24664686700862853,3.101038137340596
217.8999999999981,0.24641650305818735,3.1020650448984197
217.9999999999981,0.24618582768714875,3.103093573164602
218.0999999999981,0.24595483951801866,3.1041237221391427
218.19999999999808,0.24572353716690964,3.105155491822043
218.29999999999808,0.2454919192435002,3.106188882213303
218.39999999999807,0.24525998435099663,3.1072238933129213
218.49999999999807,0.24502773108609582,3.108260525120899
218.59999999999806,0.24479515803894414,3.109298777637236
218.69999999999806,0.24456226379310006,3.1103386508619315
218.79999999999805,0.24432904692549415,3.111380144794986
218.89999999999804,0.24409550600638905,3.1124232594363996
218.99999999999804,0.24386163959934143,3.113467994786173
219.09999999999803,0.24362744626116084,3.114514350844305
219.19999999999803,0.2433929245418705,3.1155623276107955
219.29999999999802,0.24315807298466732,3.116611925085646
219.39999999999802,0.24292289012588106,3.117663143268855
219.499999999998,0.2426873744949348,3.1187159821604236
219.599999999998,0.24245152461430405,3.119770441760351
219.699999999998,0.24221533899947562,3.1208265220686373
219.799999999998,0.2419788161589081,3.121884223085283
219.899999999998,0.24174195459398928,3.1229435448102874
219.99999999999798,0.2415047527989968,3.124004487243651
220.09999999999798,0.24126720926105502,3.1250670503853737
220.19999999999797,0.24102932246009584,3.1261312342354555
220.29999999999797,0.24079109086881503,3.1271970387938963
220.39999999999796,0.2405525129526318,3.1282644640606962
220.49999999999795,0.24031358716964693,3.1293335100358552
220.59999999999795,0.2400743119706011,3.130404176719373
220.69999999999794,0.23983468579883133,3.13147646411125
220.79999999999794,0.23959470709023098,3.1325503722114867
220.89999999999793,0.2393543742732063,3.133625901020082
220.99999999999793,0.23911368576863296,3.1347030505370364
221.09999999999792,0.2388726399898162,3.135781820762349
221.1999999999979,0.23863123534244532,3.1368622116960214
221.2999999999979,0.2383894702245528,3.1379442233380526
221.3999999999979,0.23814734302647086,3.1390278556884432
221.4999999999979,0.23790485213078813,3.1401131087471934
221.5999999999979,0.23766199591230655,3.141199982514302
221.69999999999789,0.23741877273799858,3.1422884769897697
221.79999999999788,0.2371751809669638,3.143378592173597
221.89999999999787,0.23693121895038535,3.1444703280657826
221.99999999999787,0.23668688503148613,3.145563684666328
222.09999999999786,0.2364421775454855,3.146658661975232
222.19999999999786,0.2361970948195558,3.147755259992495
222.29999999999785,0.23595163517277803,3.1488534787181175
222.39999999999785,0.23570579691609886,3.1499533181520993
222.49999999999784,0.2354595783522854,3.15105477829444
222.59999999999783,0.23521297777588251,3.152157859145139
222.69999999999783,0.23496599347316768,3.1532625607041975
222.79999999999782,0.23471862372210783,3.1543688829716148
222.89999999999782,0.23447086679231416,3.1554768259473915
222.9999999999978,0.23422272094499874,3.156586389631528
223.0999999999978,0.23397418443292964,3.157697574024022
223.1999999999978,0.23372525550038722,3.1588103791248763
223.2999999999978,0.23347593238311845,3.1599248049340893
223.3999999999978,0.23322621330829454,3.161040851451662
223.49999999999778,0.23297609649446432,3.162158518677593
223.59999999999778,0.23272558015151146,3.163277806611883
223.69999999999777,0.23247466248060897,3.1643987152545323
223.79999999999777,0.2322233416741756,3.1655212446055403
223.89999999999776,0.2319716159158298,3.166645394664908
223.99999999999775,0.23171948338034687,3.167771165432635
224.09999999999775,0.23146694223361405,3.1688985569087205
224.19999999999774,0.23121399063258566,3.1700275690931647
224.29999999999774,0.23096062672523815,3.1711582019859685
224.39999999999773,0.23070684865052754,3.172290455587131
224.49999999999773,0.23045265453834277,3.173424329896653
224.59999999999772,0.23019804250946294,3.1745598249145344
224.69999999999771,0.22994301067551218,3.1756969406407736
224.7999999999977,0.22968755713891634,3.1768356770753723
224.8999999999977,0.22943167999285746,3.1779760342183314
224.9999999999977,0.22917537732123064,3.1791180120696483
225.0999999999977,0.2289186471986001,3.1802616106293247
225.1999999999977,0.22866148769015465,3.1814068298973597
225.29999999999768,0.22840389685166415,3.182553669873754
225.39999999999768,0.2281458727294361,3.1837021305585074
225.49999999999767,0.2278874133602717,3.184852211951621
225.59999999999766,0.2276285167714216,3.1860039140530922
225.69999999999766,0.22736918098054498,3.187157236862923
225.79999999999765,0.22710940399566387,3.1883121803811125
225.89999999999765,0.22684918381512104,3.1894687446076615
225.99999999999764,0.22658851842753688,3.190626929542569
226.09999999999764,0.22632740581176827,3.191786735185836
226.19999999999763,0.22606584393686316,3.192948161537461
226.29999999999762,0.22580383076202193,3.1941112085974463
226.39999999999762,0.22554136423655127,3.195275876365791
226.4999999999976,0.2252784422998278,3.1964421648424937
226.5999999999976,0.22501506288124792,3.1976100740275566
226.6999999999976,0.22475122390019547,3.198779603920978
226.7999999999976,0.22448692326599753,3.1999507545227583
226.8999999999976,0.2242221588778809,3.201123525832898
226.99999999999758,0.22395692862493263,3.2022979178513964
227.09999999999758,0.22369123038606417,3.2034739305782542
227.19999999999757,0.22342506202996504,3.2046515640134707
227.29999999999757,0.2231584214150693,3.2058308181570467
227.39999999999756,0.22289130638951,3.2070116930089814
227.49999999999756,0.22262371479108695,3.2081941885692755
227.59999999999755,0.2223556444472223,3.2093783048379283
227.69999999999754,0.22208709317492784,3.2105640418149406
227.79999999999754,0.22181805878076283,3.2117513995003124
227.89999999999753,0.22154853906079963,3.212940377894043
227.99999999999753,0.22127853180058418,3.214130976996132
228.09999999999752,0.22100803477510506,3.2153231968065805
228.19999999999752,0.22073704574875072,3.2165170373253877
228.2999999999975,0.22046556247527901,3.2177124985525545
228.3999999999975,0.22019358269778014,3.21890958048808
228.4999999999975,0.21992110414864383,3.2201082831319647
228.5999999999975,0.21964812454952448,3.221308606484209
228.6999999999975,0.2193746416113075,3.2225105505448113
228.79999999999748,0.21910065303407977,3.223714115313773
228.89999999999748,0.2188261565070937,3.224919300791094
228.99999999999747,0.21855114970873896,3.226126106976775
229.09999999999746,0.21827563030650926,3.227334533870814
229.19999999999746,0.21799959595697577,3.228544581473212
229.29999999999745,0.2177230443057545,3.2297562497839696
229.39999999999745,0.2174459729874799,3.2309695388030857
229.49999999999744,0.21716837962577654,3.2321844485305613
229.59999999999744,0.21689026183323026,3.2334009789663956
229.69999999999743,0.21661161721136676,3.2346191301105884
229.79999999999742,0.21633244335062204,3.2358389019631417
229.89999999999742,0.21605273783031737,3.2370602945240536
229.9999999999974,0.21577249821863986,3.2382833077933233
230.0999999999974,0.21549172207261624,3.2395079417709542
230.1999999999974,0.21521040693809185,3.240734196456943
230.2999999999974,0.21492855034971056,3.241962071851291
230.3999999999974,0.2146461498308949,3.243191567953998
230.49999999999739,0.21436320289382638,3.2444226847650635
230.59999999999738,0.21407970703942758,3.2456554222844893
230.69999999999737,0.2137956597573473,3.246889780512274
230.79999999999737,0.21351105852594376,3.248125759448417
230.89999999999736,0.2132259008122692,3.2493633590929196
230.99999999999736,0.2129401840720589,3.250602579445781
231.09999999999735,0.21265390574971726,3.2518434205070017
231.19999999999735,0.21236706327830793,3.2530858822765802
231.29999999999734,0.21207965407954477,3.254329964754519
231.39999999999733,0.21179167556378195,3.2555756679408168
231.49999999999733,0.21150312513000816,3.256822991835473
231.59999999999732,0.2112140001658409,3.2580719364384896
231.69999999999732,0.21092429804752483,3.259322501749864
231.7999999999973,0.2106340161399242,3.2605746877695987
231.8999999999973,0.2103431517965256,3.261828494497691
231.9999999999973,0.21005170235943826,3.263083921934144
232.0999999999973,0.20975966515939337,3.2643409700789547
232.1999999999973,0.20946703751575205,3.265599638932125
232.29999999999728,0.20917381673650626,3.2668599284936546
232.39999999999728,0.20888000011828736,3.268121838763544
232.49999999999727,0.2085855849463765,3.2693853697417907
232.59999999999727,0.20829056849471275,3.270650521428397
232.69999999999726,0.20799494802590768,3.271917293823363
232.79999999999725,0.2076987207912571,3.2731856869266878
232.89999999999725,0.2074018840307592,3.274455700738372
232.99999999999724,0.20710443497313236,3.2757273352584146
233.09999999999724,0.20680637083583442,3.277000590486817
233.19999999999723,0.20650768882508524,3.278275466423578
233.29999999999723,0.20620838613589246,3.2795519630686982
233.39999999999722,0.20590845995207482,3.2808300804221773
